# This file was generated with ParaNMR v1.14.0 at 13:12:39 21-07-2026 
shift (ppm),intensity (a.u.)
-112.315533,0.000433
-112.313287,0.000433
-112.311042,0.000434
-112.308796,0.000434
-112.306550,0.000434
-112.304304,0.000434
-112.302058,0.000434
-112.299813,0.000434
-112.297567,0.000434
-112.295321,0.000434
-112.293075,0.000434
-112.290830,0.000434
-112.288584,0.000435
-112.286338,0.000435
-112.284092,0.000435
-112.281846,0.000435
-112.279601,0.000435
-112.277355,0.000435
-112.275109,0.000435
-112.272863,0.000435
-112.270618,0.000435
-112.268372,0.000435
-112.266126,0.000436
-112.263880,0.000436
-112.261634,0.000436
-112.259389,0.000436
-112.257143,0.000436
-112.254897,0.000436
-112.252651,0.000436
-112.250405,0.000436
-112.248160,0.000436
-112.245914,0.000436
-112.243668,0.000437
-112.241422,0.000437
-112.239177,0.000437
-112.236931,0.000437
-112.234685,0.000437
-112.232439,0.000437
-112.230193,0.000437
-112.227948,0.000437
-112.225702,0.000437
-112.223456,0.000437
-112.221210,0.000438
-112.218964,0.000438
-112.216719,0.000438
-112.214473,0.000438
-112.212227,0.000438
-112.209981,0.000438
-112.207736,0.000438
-112.205490,0.000438
-112.203244,0.000438
-112.200998,0.000438
-112.198752,0.000439
-112.196507,0.000439
-112.194261,0.000439
-112.192015,0.000439
-112.189769,0.000439
-112.187524,0.000439
-112.185278,0.000439
-112.183032,0.000439
-112.180786,0.000439
-112.178540,0.000439
-112.176295,0.000440
-112.174049,0.000440
-112.171803,0.000440
-112.169557,0.000440
-112.167311,0.000440
-112.165066,0.000440
-112.162820,0.000440
-112.160574,0.000440
-112.158328,0.000440
-112.156083,0.000440
-112.153837,0.000441
-112.151591,0.000441
-112.149345,0.000441
-112.147099,0.000441
-112.144854,0.000441
-112.142608,0.000441
-112.140362,0.000441
-112.138116,0.000441
-112.135870,0.000441
-112.133625,0.000441
-112.131379,0.000442
-112.129133,0.000442
-112.126887,0.000442
-112.124642,0.000442
-112.122396,0.000442
-112.120150,0.000442
-112.117904,0.000442
-112.115658,0.000442
-112.113413,0.000442
-112.111167,0.000442
-112.108921,0.000443
-112.106675,0.000443
-112.104430,0.000443
-112.102184,0.000443
-112.099938,0.000443
