# This file was generated with ParaNMR v1.15.0 at 22:26:56 22-07-2026 
shift (ppm),intensity (a.u.)
-110.452459,0.000575
-110.450254,0.000575
-110.448049,0.000575
-110.445844,0.000575
-110.443639,0.000576
-110.441434,0.000576
-110.439229,0.000576
-110.437024,0.000576
-110.434819,0.000576
-110.432614,0.000576
-110.430409,0.000576
-110.428204,0.000576
-110.425999,0.000577
-110.423794,0.000577
-110.421590,0.000577
-110.419385,0.000577
-110.417180,0.000577
-110.414975,0.000577
-110.412770,0.000577
-110.410565,0.000577
-110.408360,0.000577
-110.406155,0.000578
-110.403950,0.000578
-110.401745,0.000578
-110.399540,0.000578
-110.397335,0.000578
-110.395130,0.000578
-110.392925,0.000578
-110.390720,0.000578
-110.388515,0.000579
-110.386310,0.000579
-110.384105,0.000579
-110.381901,0.000579
-110.379696,0.000579
-110.377491,0.000579
-110.375286,0.000579
-110.373081,0.000579
-110.370876,0.000580
-110.368671,0.000580
-110.366466,0.000580
-110.364261,0.000580
-110.362056,0.000580
-110.359851,0.000580
-110.357646,0.000580
-110.355441,0.000580
-110.353236,0.000581
-110.351031,0.000581
-110.348826,0.000581
-110.346621,0.000581
-110.344416,0.000581
-110.342211,0.000581
-110.340007,0.000581
-110.337802,0.000581
-110.335597,0.000581
-110.333392,0.000582
-110.331187,0.000582
-110.328982,0.000582
-110.326777,0.000582
-110.324572,0.000582
-110.322367,0.000582
-110.320162,0.000582
-110.317957,0.000582
-110.315752,0.000583
-110.313547,0.000583
-110.311342,0.000583
-110.309137,0.000583
-110.306932,0.000583
-110.304727,0.000583
-110.302522,0.000583
-110.300318,0.000583
-110.298113,0.000584
-110.295908,0.000584
-110.293703,0.000584
-110.291498,0.000584
-110.289293,0.000584
-110.287088,0.000584
-110.284883,0.000584
-110.282678,0.000584
-110.280473,0.000585
-110.278268,0.000585
-110.276063,0.000585
-110.273858,0.000585
-110.271653,0.000585
-110.269448,0.000585
-110.267243,0.000585
-110.265038,0.000585
-110.262833,0.000586
-110.260629,0.000586
-110.258424,0.000586
-110.256219,0.000586
-110.254014,0.000586
-110.251809,0.000586
-110.249604,0.000586
-110.247399,0.000586
-110.245194,0.000587
-110.242989,0.000587
-110.240784,0.000587
-110.238579,0.000587
-110.236374,0.000587
-110.234169,0.000587
-110.231964,0.000587
-110.229759,0.000587
-110.227554,0.000588
-110.225349,0.000588
-110.223144,0.000588
-110.220940,0.000588
-110.218735,0.000588
-110.216530,0.000588
-110.214325,0.000588
-110.212120,0.000588
-110.209915,0.000589
-110.207710,0.000589
-110.205505,0.000589
-110.203300,0.000589
-110.201095,0.000589
-110.198890,0.000589
-110.196685,0.000589
-110.194480,0.000589
-110.192275,0.000590
-110.190070,0.000590
-110.187865,0.000590
-110.185660,0.000590
