1246.186467	-2.104529
1246.178892	-2.051662
1246.171317	-1.998796
1246.163742	-1.945930
1246.156168	-1.893064
1246.148593	-1.660995
1246.141018	-1.428925
1246.133443	-1.407224
1246.125869	-1.697182
1246.118294	-2.302693
1246.110719	-3.095201
1246.103144	-3.977309
1246.095569	-4.859417
1246.087995	-5.659716
1246.080420	-6.273019
1246.072845	-6.531811
1246.065270	-6.478944
1246.057695	-6.111955
1246.050121	-5.557970
1246.042546	-4.914384
1246.034971	-4.270797
1246.027396	-3.790832
1246.019822	-3.497860
1246.012247	-3.473695
1246.004672	-3.449529
1245.997097	-3.248108
1245.989522	-3.046686
1245.981948	-2.722549
1245.974373	-2.304915
1245.966798	-1.939874
1245.959223	-1.761827
1245.951648	-1.741557
1245.944074	-1.908281
1245.936499	-2.212088
1245.928924	-2.515894
1245.921349	-2.644392
1245.913775	-2.772890
1245.906200	-2.737767
1245.898625	-2.702645
1245.891050	-2.854517
1245.883475	-3.006390
1245.875901	-3.271238
1245.868326	-3.536087
1245.860751	-3.800936
1245.853176	-4.065784
1245.845601	-4.131951
1245.838027	-4.198117
1245.830452	-4.264284
1245.822877	-4.330450
1245.815302	-4.350720
1245.807728	-4.370991
1245.800153	-4.116611
1245.792578	-3.675238
1245.785003	-3.070244
1245.777428	-2.371752
1245.769854	-1.673260
1245.762279	-1.068265
1245.754704	-0.587934
1245.747129	-0.294599
1245.739554	-0.176570
1245.731980	-0.245536
1245.724405	-0.388522
1245.716830	-0.625005
1245.709255	-0.861487
1245.701681	-1.004473
1245.694106	-1.008430
1245.686531	-0.825391
1245.678956	-0.753381
1245.671381	-0.681371
1245.663807	-0.804147
1245.656232	-1.113918
1245.648657	-1.318505
1245.641082	-1.523091
1245.633507	-2.070502
1245.625933	-2.617913
1245.618358	-3.165323
1245.610783	-3.712734
1245.603208	-4.336111
1245.595634	-4.959489
1245.588059	-5.436776
1245.580484	-5.820566
1245.572909	-6.147899
1245.565334	-6.288237
1245.557760	-6.212361
1245.550185	-6.042988
1245.542610	-5.756743
1245.535035	-5.563996
1245.527460	-5.499808
1245.519886	-5.435619
1245.512311	-5.303256
1245.504736	-5.170893
1245.497161	-4.851535
1245.489587	-4.532176
1245.482012	-4.142694
1245.474437	-3.753213
1245.466862	-3.363731
1245.459287	-2.974250
1245.451713	-2.632735
1245.444138	-2.291220
1245.436563	-1.949704
1245.428988	-1.608189
1245.421413	-1.278360
1245.413839	-0.948532
1245.406264	-0.525207
1245.398689	-0.288877
1245.391114	-0.418744
1245.383540	-0.735607
1245.375965	-0.947285
1245.368390	-1.158963
1245.360815	-1.312205
1245.353240	-1.278452
1245.345666	-1.349884
1245.338091	-1.421316
1245.330516	-1.596989
1245.322941	-1.772661
1245.315366	-2.129486
1245.307792	-2.486310
1245.300217	-2.802230
1245.292642	-3.024652
1245.285067	-3.030860
1245.277493	-2.850074
1245.269918	-2.690714
1245.262343	-2.531355
1245.254768	-2.360308
1245.247193	-2.189261
1245.239619	-2.181835
1245.232044	-2.174409
1245.224469	-2.166983
1245.216894	-2.159556
1245.209320	-1.961483
1245.201745	-1.763410
1245.194170	-1.577024
1245.186595	-1.390636
1245.179020	-1.313331
1245.171446	-1.423020
1245.163871	-1.690486
1245.156296	-2.144947
1245.148721	-2.570190
1245.141146	-2.901936
1245.133572	-3.087591
1245.125997	-2.961589
1245.118422	-2.514189
1245.110847	-1.879794
1245.103273	-1.144111
1245.095698	-0.408426
1245.088123	-0.039550
1245.080548	0.329327
1245.072973	0.698204
1245.065399	1.067080
1245.057824	0.886660
1245.050249	0.706239
1245.042674	0.525818
1245.035099	0.345397
1245.027525	0.020834
1245.019950	-0.303729
1245.012375	-0.628291
1245.004800	-0.952854
1244.997226	-1.113796
1244.989651	-1.274739
1244.982076	-1.435681
1244.974501	-1.596623
1244.966926	-2.069954
1244.959352	-2.543285
1244.951777	-3.378919
1244.944202	-4.214553
1244.936627	-5.089144
1244.929052	-5.776739
1244.921478	-6.109824
1244.913903	-6.131250
1244.906328	-5.891664
1244.898753	-5.465081
1244.891179	-5.124205
1244.883604	-4.783329
1244.876029	-4.703466
1244.868454	-4.623604
1244.860879	-4.543741
1244.853305	-4.463880
1244.845730	-4.107603
1244.838155	-3.751327
1244.830580	-3.406737
1244.823005	-3.062147
1244.815431	-2.631852
1244.807856	-2.388552
1244.800281	-1.864759
1244.792706	-1.652624
1244.785132	-1.993683
1244.777557	-2.334743
1244.769982	-2.695279
1244.762407	-3.055817
1244.754832	-2.980033
1244.747258	-2.904249
1244.739683	-2.828465
1244.732108	-2.752681
1244.724533	-3.152419
1244.716958	-3.552157
1244.709384	-3.940208
1244.701809	-4.328259
1244.694234	-4.615022
1244.686659	-4.714788
1244.679085	-5.083361
1244.671510	-5.140275
1244.663935	-4.558290
1244.656360	-3.789310
1244.648785	-3.106035
1244.641211	-2.422761
1244.633636	-2.164122
1244.626061	-1.905481
1244.618486	-1.646842
1244.610911	-1.388202
1244.603337	-1.820141
1244.595762	-2.252080
1244.588187	-2.684018
1244.580612	-3.115957
1244.573038	-3.723204
1244.565463	-4.330450
1244.557888	-5.023403
1244.550313	-5.529361
1244.542738	-5.544456
1244.535164	-5.247894
1244.527589	-5.220138
1244.520014	-5.005385
1244.512439	-4.689344
1244.504864	-4.373303
1244.497290	-4.045575
1244.489715	-3.717847
1244.482140	-4.049715
1244.474565	-4.381582
1244.466991	-4.713449
1244.459416	-5.045317
1244.451841	-5.065526
1244.444266	-5.085734
