# This file was generated with ParaNMR v1.14.0 at 14:28:03 20-07-2026 
shift (ppm),intensity (a.u.)
-93.078876,0.000159
-93.076857,0.000159
-93.074839,0.000159
-93.072821,0.000159
-93.070803,0.000159
-93.068785,0.000159
-93.066767,0.000159
-93.064748,0.000159
-93.062730,0.000159
-93.060712,0.000159
-93.058694,0.000159
-93.056676,0.000159
-93.054657,0.000159
-93.052639,0.000159
-93.050621,0.000159
-93.048603,0.000159
-93.046585,0.000159
-93.044567,0.000159
-93.042548,0.000159
-93.040530,0.000159
-93.038512,0.000159
-93.036494,0.000159
-93.034476,0.000159
-93.032457,0.000159
-93.030439,0.000159
-93.028421,0.000159
-93.026403,0.000159
-93.024385,0.000159
-93.022366,0.000159
-93.020348,0.000159
-93.018330,0.000159
-93.016312,0.000159
-93.014294,0.000159
-93.012276,0.000159
-93.010257,0.000160
-93.008239,0.000160
-93.006221,0.000160
-93.004203,0.000160
-93.002185,0.000160
-93.000166,0.000160
-92.998148,0.000160
-92.996130,0.000160
-92.994112,0.000160
-92.992094,0.000160
-92.990075,0.000160
-92.988057,0.000160
-92.986039,0.000160
-92.984021,0.000160
-92.982003,0.000160
-92.979985,0.000160
-92.977966,0.000160
-92.975948,0.000160
-92.973930,0.000160
-92.971912,0.000160
-92.969894,0.000160
-92.967875,0.000160
-92.965857,0.000160
-92.963839,0.000160
-92.961821,0.000160
-92.959803,0.000160
-92.957784,0.000160
-92.955766,0.000160
-92.953748,0.000160
-92.951730,0.000160
-92.949712,0.000160
-92.947694,0.000160
-92.945675,0.000160
-92.943657,0.000160
-92.941639,0.000161
-92.939621,0.000161
-92.937603,0.000161
-92.935584,0.000161
-92.933566,0.000161
-92.931548,0.000161
-92.929530,0.000161
-92.927512,0.000161
-92.925493,0.000161
-92.923475,0.000161
-92.921457,0.000161
-92.919439,0.000161
-92.917421,0.000161
-92.915403,0.000161
-92.913384,0.000161
-92.911366,0.000161
-92.909348,0.000161
-92.907330,0.000161
-92.905312,0.000161
-92.903293,0.000161
-92.901275,0.000161
-92.899257,0.000161
-92.897239,0.000161
-92.895221,0.000161
-92.893202,0.000161
-92.891184,0.000161
-92.889166,0.000161
-92.887148,0.000161
-92.885130,0.000161
-92.883112,0.000161
-92.881093,0.000161
-92.879075,0.000161
-92.877057,0.000161
-92.875039,0.000161
-92.873021,0.000161
-92.871002,0.000162
-92.868984,0.000162
-92.866966,0.000162
-92.864948,0.000162
-92.862930,0.000162
-92.860911,0.000162
-92.858893,0.000162
-92.856875,0.000162
-92.854857,0.000162
-92.852839,0.000162
-92.850821,0.000162
-92.848802,0.000162
-92.846784,0.000162
-92.844766,0.000162
-92.842748,0.000162
-92.840730,0.000162
-92.838711,0.000162
-92.836693,0.000162
-92.834675,0.000162
-92.832657,0.000162
-92.830639,0.000162
-92.828620,0.000162
-92.826602,0.000162
-92.824584,0.000162
-92.822566,0.000162
-92.820548,0.000162
-92.818530,0.000162
-92.816511,0.000162
-92.814493,0.000162
-92.812475,0.000162
-92.810457,0.000162
-92.808439,0.000162
-92.806420,0.000162
-92.804402,0.000162
-92.802384,0.000163
-92.800366,0.000163
-92.798348,0.000163
-92.796329,0.000163
-92.794311,0.000163
-92.792293,0.000163
-92.790275,0.000163
-92.788257,0.000163
-92.786239,0.000163
-92.784220,0.000163
-92.782202,0.000163
-92.780184,0.000163
-92.778166,0.000163
-92.776148,0.000163
-92.774129,0.000163
-92.772111,0.000163
-92.770093,0.000163
-92.768075,0.000163
-92.766057,0.000163
-92.764038,0.000163
-92.762020,0.000163
-92.760002,0.000163
-92.757984,0.000163
-92.755966,0.000163
-92.753948,0.000163
-92.751929,0.000163
-92.749911,0.000163
-92.747893,0.000163
-92.745875,0.000163
-92.743857,0.000163
-92.741838,0.000163
-92.739820,0.000163
-92.737802,0.000163
-92.735784,0.000163
-92.733766,0.000164
-92.731747,0.000164
-92.729729,0.000164
-92.727711,0.000164
-92.725693,0.000164
-92.723675,0.000164
-92.721657,0.000164
-92.719638,0.000164
-92.717620,0.000164
-92.715602,0.000164
-92.713584,0.000164
-92.711566,0.000164
-92.709547,0.000164
-92.707529,0.000164
-92.705511,0.000164
-92.703493,0.000164
-92.701475,0.000164
-92.699456,0.000164
-92.697438,0.000164
-92.695420,0.000164
-92.693402,0.000164
