# This file was generated with SimpNMR v1.6.0 at 15:51:36 16-03-2026 
shift (ppm),intensity (a.u.)
-112.949683,0.000759
-112.947437,0.000759
-112.945190,0.000759
-112.942944,0.000759
-112.940698,0.000759
-112.938451,0.000759
-112.936205,0.000760
-112.933959,0.000760
-112.931712,0.000760
-112.929466,0.000760
-112.927220,0.000760
-112.924973,0.000760
-112.922727,0.000761
-112.920481,0.000761
-112.918234,0.000761
-112.915988,0.000761
-112.913742,0.000761
-112.911495,0.000761
-112.909249,0.000762
-112.907003,0.000762
-112.904756,0.000762
-112.902510,0.000762
-112.900264,0.000762
-112.898017,0.000762
-112.895771,0.000763
-112.893524,0.000763
-112.891278,0.000763
-112.889032,0.000763
-112.886785,0.000763
-112.884539,0.000763
-112.882293,0.000763
-112.880046,0.000764
-112.877800,0.000764
-112.875554,0.000764
-112.873307,0.000764
-112.871061,0.000764
-112.868815,0.000764
-112.866568,0.000765
-112.864322,0.000765
-112.862076,0.000765
-112.859829,0.000765
-112.857583,0.000765
-112.855337,0.000765
-112.853090,0.000766
-112.850844,0.000766
-112.848598,0.000766
-112.846351,0.000766
-112.844105,0.000766
-112.841859,0.000766
-112.839612,0.000767
-112.837366,0.000767
-112.835120,0.000767
-112.832873,0.000767
-112.830627,0.000767
-112.828381,0.000767
-112.826134,0.000768
-112.823888,0.000768
-112.821642,0.000768
-112.819395,0.000768
-112.817149,0.000768
-112.814903,0.000768
-112.812656,0.000769
-112.810410,0.000769
-112.808164,0.000769
-112.805917,0.000769
-112.803671,0.000769
-112.801425,0.000769
-112.799178,0.000770
-112.796932,0.000770
-112.794686,0.000770
-112.792439,0.000770
-112.790193,0.000770
-112.787947,0.000770
-112.785700,0.000771
-112.783454,0.000771
-112.781207,0.000771
-112.778961,0.000771
-112.776715,0.000771
-112.774468,0.000771
-112.772222,0.000772
-112.769976,0.000772
-112.767729,0.000772
-112.765483,0.000772
-112.763237,0.000772
-112.760990,0.000772
-112.758744,0.000773
-112.756498,0.000773
-112.754251,0.000773
-112.752005,0.000773
-112.749759,0.000773
-112.747512,0.000773
-112.745266,0.000774
-112.743020,0.000774
-112.740773,0.000774
-112.738527,0.000774
-112.736281,0.000774
-112.734034,0.000774
-112.731788,0.000775
-112.729542,0.000775
-112.727295,0.000775
-112.725049,0.000775
-112.722803,0.000775
-112.720556,0.000775
-112.718310,0.000776
-112.716064,0.000776
-112.713817,0.000776
-112.711571,0.000776
-112.709325,0.000776
-112.707078,0.000776
-112.704832,0.000777
-112.702586,0.000777
-112.700339,0.000777
-112.698093,0.000777
-112.695847,0.000777
-112.693600,0.000777
-112.691354,0.000778
-112.689108,0.000778
-112.686861,0.000778
-112.684615,0.000778
-112.682369,0.000778
-112.680122,0.000778
-112.677876,0.000779
-112.675630,0.000779
-112.673383,0.000779
